StockCode,Description,Total_revenue,Total_Quantity,Num_Transactions,First_Sale_Date,Last_Sale_Date,Days_activity,Sales_velocity,Movment_category,CumulativeRevenue,TotalRevenuePct,CumulativePct,ABC_Class,stokeout_risk,SalesStdDev,Seasonality_score,Trend
82484,WOOD BLACK BOARD ANT WHITE FINISH,34478.01,5921,604,2010-12-01,2011-12-08,373,15.87,fast_moving,7588103.139999995,0.0038689745067694756,0.8515044111709866,B,low_risk,284.29,high,stable
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,6195.73,715,186,2011-08-28,2011-12-09,104,6.88,fast_moving,7594298.869999995,0.0006952582652196818,0.8521996694362063,B,meduim_risk,101.71,high,stable
82486,WOOD S/3 CABINET ANT WHITE FINISH,11394.9,1370,373,2010-12-01,2011-10-10,314,4.36,fast_moving,7605693.769999996,0.0012786868385729771,0.8534783562747793,B,low_risk,57.93,medium,stable
82551,LAUNDRY 15C METAL SIGN,4229.719999999999,2791,253,2010-12-02,2011-12-06,370,7.54,fast_moving,7609923.489999996,0.00047464104949134194,0.8539529973242707,B,low_risk,134.12,high,stable
82552,WASHROOM METAL SIGN,4462.37,2922,292,2010-12-01,2011-12-05,370,7.9,fast_moving,7614385.859999996,0.0005007480353353603,0.854453745359606,B,meduim_risk,157.72,high,stable
82567,"AIRLINE LOUNGE,METAL SIGN",1011.4100000000001,497,149,2010-12-01,2011-12-08,373,1.33,medium_moving,7615397.269999996,0.00011349609521813223,0.8545672414548242,B,low_risk,14.29,low,stable
82578,KITCHEN METAL SIGN,1088.5600000000002,1956,220,2010-12-01,2011-12-07,372,5.26,fast_moving,7616485.829999995,0.00012215353754723606,0.8546893949923714,B,low_risk,71.56,medium,stable
82580,BATHROOM METAL SIGN,3018.05,5505,383,2010-12-01,2011-12-07,372,14.8,fast_moving,7619503.879999995,0.00033867263540313423,0.8550280676277745,B,low_risk,147.94,high,stable
82581,TOILET METAL SIGN,1997.13,3749,302,2010-12-01,2011-12-09,374,10.02,fast_moving,7621501.009999995,0.00022410936874560112,0.85525217699652,B,low_risk,132.98,high,stable
82582,AREA PATROLLED METAL SIGN,8552.220000000001,4290,374,2010-12-02,2011-12-08,372,11.53,fast_moving,7630053.229999995,0.0009596934729203932,0.8562118704694405,B,low_risk,140.37,high,stable
82583,HOT BATHS METAL SIGN,12832.140000000001,6415,385,2010-12-02,2011-12-08,372,17.24,fast_moving,7642885.3699999945,0.0014399677512506336,0.857651838220691,B,meduim_risk,372.37,high,stable
82599,FANNY'S REST STOPMETAL SIGN,879.1800000000001,421,85,2010-12-02,2011-05-08,158,2.66,medium_moving,7643764.549999994,9.865781136618927e-05,0.8577504960320572,B,low_risk,40.8,medium,stable
82600,N0 SINGING METAL SIGN,2523.78,1197,35,2011-10-07,2011-12-09,64,18.7,fast_moving,7646288.3299999945,0.00028320777448276937,0.85803370380654,B,High_risk,410.72,high,stable
82600,NO SINGING METAL SIGN,9573.6,4636,384,2010-12-01,2011-10-03,307,15.1,fast_moving,7655861.929999994,0.0010743083588063305,0.8591080121653463,B,low_risk,262.98,high,stable
82605,OLD DOC RUSSEL METAL SIGN,29.400000000000002,14,3,2010-12-12,2011-03-18,97,0.14,slow_moving,7655891.3299999945,3.2991419893150036e-06,0.8591113113073356,B,High_risk,8.49,low,stable
82615,PINK MARSHMALLOW SCARF KNITTING KIT,91.8,36,1,2010-12-01,2010-12-01,1,36.0,fast_moving,7655983.129999994,1.0301402538065213e-05,0.8591216127098736,B,,,,
84006,MAGIC TREE -PAPER FLOWERS,707.1999999999999,832,77,2010-12-03,2011-12-08,371,2.24,medium_moving,7656690.3299999945,7.935895288583572e-05,0.8592009716627595,B,High_risk,87.17,medium,stable
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1190.0,1212,94,2010-12-16,2011-12-08,358,3.39,medium_moving,7657880.3299999945,0.00013353669956751204,0.859334508362327,B,High_risk,106.75,high,stable
84016,FLAG OF ST GEORGE CAR FLAG,10.5,25,1,2011-09-14,2011-09-14,1,25.0,fast_moving,7657890.8299999945,1.1782649961839297e-06,0.8593356866273232,B,,,,stable
84033,FLAG OF ST GEORGE ,37.95,23,7,2011-01-18,2011-09-14,240,0.1,slow_moving,7657928.779999995,4.258586343350489e-06,0.8593399452136666,B,High_risk,4.17,low,stable
84050,PINK HEART SHAPE EGG FRYING PAN,4379.03,3139,200,2010-12-01,2011-11-01,336,9.34,fast_moving,7662307.809999995,0.0004913959777370774,0.8598313411914037,B,High_risk,258.09,high,stable
84051,ASS COLOUR GLOWING TIARAS,212.79999999999998,280,24,2010-12-05,2011-12-06,367,0.76,slow_moving,7662520.609999995,2.3879503922660974e-05,0.8598552206953264,B,High_risk,39.32,medium,stable
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,13586.249999999998,54415,472,2010-12-02,2011-12-09,373,145.88,fast_moving,7676106.859999995,0.001524590743276563,0.8613798114386029,B,low_risk,2574.54,high,stable
84192,ASSORTED COLOUR METAL CAT ,143.75,115,25,2010-12-09,2011-12-04,361,0.32,slow_moving,7676250.609999995,1.613100887632761e-05,0.8613959424474792,B,meduim_risk,9.25,low,stable
84199,GLOW IN DARK DOLPHINS,27.09,129,28,2010-12-20,2011-12-06,352,0.37,slow_moving,7676277.699999995,3.0399236901545387e-06,0.8613989823711694,B,High_risk,13.69,low,stable
84212,"ASSORTED FLOWER COLOUR ""LEIS""",4871.45,10297,103,2010-12-03,2011-12-06,369,27.91,fast_moving,7681149.149999995,0.0005466532395866861,0.8619456356107561,B,meduim_risk,525.69,high,stable
84218,BOX/12 CHICK & EGG IN BASKET,222.29999999999998,122,40,2011-01-05,2011-03-31,86,1.42,medium_moving,7681371.449999995,2.4945553204922625e-05,0.861970581163961,B,meduim_risk,31.53,medium,stable
84226,HEN HOUSE W FAMILY IN BARN & NEST,34.510000000000005,49,9,2011-01-19,2011-06-08,141,0.35,slow_moving,7681405.959999994,3.87256428745785e-06,0.8619744537282484,B,High_risk,13.59,low,stable
84227,HEN HOUSE W CHICK IN NEST,0.42,1,1,2011-03-14,2011-03-14,1,1.0,medium_moving,7681406.379999994,4.7130599847357184e-08,0.8619745008588482,B,,,,stable
84228,HEN HOUSE W CHICK STANDING,107.39999999999999,270,16,2010-12-10,2011-03-23,104,2.6,medium_moving,7681513.779999995,1.2051967675252765e-05,0.8619865528265236,B,meduim_risk,54.69,medium,stable
84228,HEN HOUSE WITH CHICK STANDING,5.88,14,3,2011-04-04,2011-11-29,240,0.06,slow_moving,7681519.659999995,6.598283978630006e-07,0.8619872126549214,B,High_risk,7.07,low,stable
84231,EASTER BUNNY WITH BASKET ON BACK,68.25,105,18,2011-01-16,2011-11-04,293,0.36,slow_moving,7681587.909999995,7.658722475195543e-06,0.8619948713773966,B,meduim_risk,14.98,low,stable
84306,S/3 PINK SQUARE PLANTERS ROSES,21.9,2,2,2011-02-20,2011-03-09,18,0.11,slow_moving,7681609.809999995,2.4575241348979103e-06,0.8619973289015315,B,low_risk,0.0,low,stable
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,17592.52,7907,305,2010-12-01,2011-12-09,374,21.14,fast_moving,7699202.3299999945,0.0019741571914919723,0.8639714860930234,B,High_risk,897.58,high,stable
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,543.35,33,22,2010-12-01,2011-09-21,295,0.11,slow_moving,7699745.679999994,6.0972408159670306e-05,0.864032458501183,B,low_risk,3.39,low,stable
84356,POMPOM CURTAIN,1570.15,337,46,2010-12-09,2011-12-09,366,0.92,medium_moving,7701315.8299999945,0.0001761955032150664,0.8642086540043982,B,meduim_risk,22.35,medium,stable
84358,FLOOR LAMP SHADE WOOD BASE,287.74,32,12,2010-12-05,2011-08-09,248,0.13,slow_moving,7701603.569999995,3.2288949523996566e-05,0.8642409429539222,B,meduim_risk,2.67,low,stable
84360,TABLE LAMP WHITE SHADE WOOD BASE,388.3,74,17,2010-12-01,2011-12-05,370,0.2,slow_moving,7701991.8699999945,4.3573361716020944e-05,0.8642845163156382,B,High_risk,12.24,low,stable
84375,SET OF 20 KIDS COOKIE CUTTERS,8697.27,4149,416,2010-12-01,2011-12-08,373,11.12,fast_moving,7710689.139999994,0.0009759703622248197,0.8652604866778629,B,low_risk,186.41,high,stable
84378,SET OF 3 HEART COOKIE CUTTERS,7741.84,6019,521,2010-12-01,2011-12-08,373,16.14,fast_moving,7718430.979999994,0.0008687561026720567,0.866129242780535,B,meduim_risk,367.87,high,stable
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6718.9,5293,498,2010-12-01,2011-12-09,374,14.15,fast_moving,7725149.879999994,0.0007539661602724005,0.8668832089408075,B,low_risk,151.62,high,stable
84388,WISE MAN STAR SHAPE EGG PAN,13.14,24,6,2010-12-07,2011-04-19,134,0.18,slow_moving,7725163.019999994,1.4745144809387463e-06,0.8668846834552884,B,High_risk,11.27,low,stable
84422,PINK/BLUE DISC/MIRROR STRING,220.41,551,8,2011-06-03,2011-09-16,106,5.2,fast_moving,7725383.429999994,2.4733465505609518e-05,0.8669094169207939,B,High_risk,300.88,high,stable
84452,METAL RABBIT LADDER EASTER ,62.9,74,16,2011-02-04,2011-10-20,259,0.29,slow_moving,7725446.3299999945,7.05836840571135e-06,0.8669164752891997,B,low_risk,5.07,low,stable
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,102.0,120,21,2010-12-19,2011-11-09,326,0.37,slow_moving,7725548.3299999945,1.144600282007246e-05,0.8669279212920198,B,meduim_risk,18.38,low,stable
84461,12 PINK HEN+CHICKS IN BASKET,104.55,41,14,2011-01-16,2011-04-20,95,0.43,slow_moving,7725652.879999994,1.173215289057427e-05,0.8669396534449103,B,High_risk,10.75,low,stable
84462,3 PINK HEN+CHICKS IN BASKET,15.0,12,6,2011-01-16,2011-04-14,89,0.13,slow_moving,7725667.879999994,1.6832357088341853e-06,0.8669413366806192,B,low_risk,1.63,low,stable
84465,15 PINK FLUFFY CHICKS IN BOX,29.5,10,7,2011-01-30,2011-11-04,279,0.04,slow_moving,7725697.379999994,3.310363560707231e-06,0.86694464704418,B,meduim_risk,2.38,low,stable
84466,TOP SECRET PEN SET,57.5,46,10,2011-02-23,2011-07-14,142,0.32,slow_moving,7725754.879999994,6.452403550531044e-06,0.8669510994477304,B,High_risk,11.17,low,stable
84497,BUTTONS AND STRIPES NOTEBOOK ,48.75,13,7,2010-12-07,2011-11-15,344,0.04,slow_moving,7725803.629999994,5.470516053711102e-06,0.8669565699637841,B,meduim_risk,2.07,low,stable
84499,BLACK FLOWER CANDLE PLATE,5.949999999999999,7,2,2010-12-21,2011-01-04,15,0.47,slow_moving,7725809.5799999945,6.676834978375601e-07,0.866957237647282,B,High_risk,3.54,low,
84522,PINK PARTY SUNGLASSES,23.4,12,6,2010-12-06,2011-11-22,352,0.03,slow_moving,7725832.979999995,2.625847705781329e-06,0.8669598634949879,B,High_risk,2.0,low,stable
84527,FLAMES SUNGLASSES PINK LENSES,84.44999999999999,47,6,2011-01-21,2011-11-25,309,0.15,slow_moving,7725917.429999995,9.476617040736462e-06,0.8669693401120285,B,High_risk,9.32,low,stable
84539,KNITTED RABBIT DOLL ,26.4,16,1,2011-07-10,2011-07-10,1,16.0,fast_moving,7725943.829999995,2.962494847548166e-06,0.8669723026068762,B,,,,stable
84548,CROCHET BEAR RED/BLUE  KEYRING,24.75,15,3,2011-03-24,2011-07-03,102,0.15,slow_moving,7725968.579999995,2.777338919576406e-06,0.8669750799457957,B,meduim_risk,4.58,low,stable
84549,CROCHET WHITE RABBIT KEYRING ,46.349999999999994,31,3,2011-04-19,2011-07-28,101,0.31,slow_moving,7726014.929999995,5.201198340297632e-06,0.8669802811441361,B,High_risk,12.1,low,stable
84550,CROCHET LILAC/RED BEAR KEYRING,1.65,1,1,2011-11-25,2011-11-25,1,1.0,medium_moving,7726016.579999995,1.8515592797176037e-07,0.866980466300064,B,,,,stable
84551,CROCHET DOG KEYRING,1.65,1,1,2011-06-14,2011-06-14,1,1.0,medium_moving,7726018.229999996,1.8515592797176037e-07,0.866980651455992,B,,,,stable
84568,GIRLS ALPHABET IRON ON PATCHES ,2332.8,12480,23,2011-02-06,2011-11-30,298,41.88,fast_moving,7728351.029999996,0.0002617768174378925,0.8672424282734299,B,High_risk,1460.74,high,stable
84576,BLUE CAT BISCUIT BARREL PINK HEART,111.14999999999999,57,9,2011-04-19,2011-07-20,93,0.61,slow_moving,7728462.179999996,1.2472776602461313e-05,0.8672549010500324,B,meduim_risk,10.9,low,stable
84580,MOUSE TOY WITH PINK T-SHIRT,1260.05,335,120,2010-12-03,2011-12-05,368,0.91,medium_moving,7729722.229999996,0.00014139741032776767,0.8673962984603601,B,low_risk,15.5,low,stable
84581,DOG TOY WITH PINK CROCHET SKIRT,623.26,166,70,2010-12-03,2011-12-04,367,0.45,slow_moving,7730345.489999996,6.993956585919962e-05,0.8674662380262194,B,meduim_risk,9.93,low,stable
84584,PINK GINGHAM CAT WITH SCARF,211.64999999999998,83,18,2010-12-17,2011-07-10,206,0.4,slow_moving,7730557.139999996,2.3750455851650353e-05,0.867489988482071,B,High_risk,10.32,low,stable
84592,CROCHET ROSE PURSE WITH SUEDE BACK,206.50000000000003,70,17,2011-01-20,2011-11-30,315,0.22,slow_moving,7730763.639999996,2.317254492495062e-05,0.8675131610269959,B,low_risk,3.93,low,stable
84593,CROCHET ROSE DES CLOTHES HANGER,14.750000000000002,5,1,2011-03-07,2011-03-07,1,5.0,fast_moving,7730778.389999996,1.6551817803536157e-06,0.8675148162087764,B,,,,
84598,BOYS ALPHABET IRON ON PATCHES,262.08,1248,5,2011-02-06,2011-11-18,286,4.36,fast_moving,7731040.469999996,2.9409494304750884e-05,0.8675442257030811,B,low_risk,48.0,medium,stable
84600,NEW BAROQUE JEWELLERY BOX ,367.6,48,20,2011-01-09,2011-12-08,334,0.14,slow_moving,7731408.069999996,4.125049643782977e-05,0.8675854761995189,B,meduim_risk,4.15,low,stable
84609,TALL ROCOCO CANDLE HOLDER,720.0,90,17,2010-12-10,2011-12-05,361,0.25,slow_moving,7732128.069999996,8.079531402404089e-05,0.8676662715135429,B,High_risk,11.16,low,stable
84616,SILVER ROCCOCO CHANDELIER,329.45,11,6,2010-12-14,2011-11-22,344,0.03,slow_moving,7732457.519999996,3.6969466951694824e-05,0.8677032409804947,B,meduim_risk,1.64,low,stable
84617,NEW BAROQUE BLACK BOXES,38.25,3,3,2011-01-09,2011-11-14,310,0.01,slow_moving,7732495.769999996,4.292251057527172e-06,0.8677075332315521,B,low_risk,0.0,low,stable
84620,BLUE GINGHAM ROSE CUSHION COVER,11.9,2,1,2010-12-15,2010-12-15,1,2.0,medium_moving,7732507.669999996,1.3353669956751204e-06,0.8677088685985479,B,,,,
84629,WHITE 3 FRAME BIRDS AND TREE ,150.0,20,10,2011-05-01,2011-07-26,87,0.23,slow_moving,7732657.669999996,1.6832357088341854e-05,0.8677257009556362,B,High_risk,8.96,low,stable
84631,FRUIT TREE AND BIRDS WALL PLAQUE,135.15,17,9,2010-12-10,2011-06-27,200,0.08,slow_moving,7732792.819999997,1.516595373659601e-05,0.8677408669093728,B,meduim_risk,2.56,low,stable
84632,DECORATIVE HANGING SHELVING UNIT,359.70000000000005,6,5,2011-01-25,2011-07-21,178,0.03,slow_moving,7733152.519999997,4.036399229784377e-05,0.8677812309016707,B,low_risk,1.0,low,stable
84637,KITCHEN FLOWER POTS WALL PLAQUE,172.55,29,13,2010-12-10,2011-09-23,288,0.1,slow_moving,7733325.069999997,1.9362821437289247e-05,0.867800593723108,B,low_risk,2.05,low,stable
84638,SMALL KITCHEN FLOWER POTS PLAQUE,132.05,19,12,2010-12-10,2011-10-20,315,0.06,slow_moving,7733457.119999996,1.4818085023436946e-05,0.8678154118081314,B,meduim_risk,1.45,low,stable
84658,WHITE STITCHED CUSHION COVER,322.38,46,16,2010-12-05,2011-12-06,367,0.13,slow_moving,7733779.499999996,3.617610185426431e-05,0.8678515879099856,B,low_risk,2.37,low,stable
84665,SQUARE CHERRY BLOSSOM CABINET,624.75,105,17,2010-12-07,2011-11-08,337,0.31,slow_moving,7734404.249999996,7.010676727294381e-05,0.8679216946772585,B,meduim_risk,9.49,low,stable
84666,SQUARE CHERRY BLOSSOM CABINET,94.80000000000001,24,4,2010-12-14,2011-04-19,127,0.19,slow_moving,7734499.049999996,1.0638049679832053e-05,0.8679323327269384,B,meduim_risk,9.49,low,stable
84674,FLYING PIG WATERING CAN,429.25000000000006,187,40,2010-12-02,2011-12-05,369,0.51,slow_moving,7734928.299999996,4.816859520113828e-05,0.8679805013221396,B,High_risk,14.46,low,stable
84675,FROG KING WATERING CAN,26.55,9,2,2011-01-16,2011-01-17,2,4.5,fast_moving,7734954.849999996,2.979327204636508e-06,0.8679834806493442,B,,,,
84678,CLASSICAL ROSE SMALL VASE,227.1,138,10,2010-12-01,2011-03-23,113,1.22,medium_moving,7735181.9499999955,2.5484188631749566e-05,0.8680089648379758,B,low_risk,15.0,low,stable
84679,CLASSICAL ROSE TABLE LAMP,55.7,6,2,2011-06-21,2011-12-06,169,0.04,slow_moving,7735237.649999996,6.250415265470942e-06,0.8680152152532413,B,low_risk,1.41,low,stable
84683,CLASSICAL ROSE CANDLESTAND,147.35000000000002,187,7,2010-12-02,2011-05-03,153,1.22,medium_moving,7735384.999999995,1.6534985446447816e-05,0.8680317502386877,B,low_risk,21.69,medium,stable
84685,BEACH HUT KEY CABINET,78.75,21,9,2010-12-01,2011-05-22,173,0.12,slow_moving,7735463.749999995,8.836987471379473e-06,0.8680405872261592,B,meduim_risk,3.86,low,stable
84686,BEACH HUT MIRROR,66.39,49,8,2011-04-04,2011-07-10,98,0.5,slow_moving,7735530.139999995,7.450001247300104e-06,0.8680480372274064,B,High_risk,19.31,low,stable
84687,BEACH HUT SHELF W 3 DRAWERS,376.5,70,20,2011-03-01,2011-11-13,258,0.27,slow_moving,7735906.639999995,4.224921629173805e-05,0.8680902864436981,B,meduim_risk,7.76,low,stable
84688,BEACH HUT DESIGN BLACKBOARD,144.5,34,8,2010-12-14,2011-05-12,150,0.23,slow_moving,7736051.139999995,1.621517066176932e-05,0.8681065016143599,B,low_risk,3.03,low,stable
84689,S/2 BEACH HUT TREASURE CHESTS,9.95,3,2,2011-04-12,2011-05-04,23,0.13,slow_moving,7736061.089999995,1.1165463535266761e-06,0.8681076181607135,B,low_risk,0.71,low,stable
84691,PACK 20 DOLLY PEGS,174.5,242,4,2011-02-21,2011-05-31,100,2.42,medium_moving,7736235.589999995,1.9581642079437688e-05,0.8681271998027928,B,low_risk,39.0,medium,stable
84692,BOX OF 24 COCKTAIL PARASOLS,2810.67,6808,364,2010-12-01,2011-12-09,374,18.2,fast_moving,7739046.259999995,0.00031540134064993197,0.8684426011434428,B,low_risk,175.87,high,stable
84715,SET OF 6 ICE CREAM SKITTLES,47.2,16,3,2011-01-30,2011-04-13,74,0.22,slow_moving,7739093.459999995,5.29658169713157e-06,0.86844789772514,B,low_risk,2.31,low,stable
84723,CHERRY BLOSSOM CANVAS ART PICTURE,97.95,41,6,2011-02-02,2011-08-08,188,0.22,slow_moving,7739191.4099999955,1.099152917868723e-05,0.8684588892543187,B,High_risk,13.52,low,stable
84725,FREESTYLE CANVAS ART PICTURE,39.65,41,18,2010-12-07,2011-09-22,290,0.14,slow_moving,7739231.059999996,4.449353057018363e-06,0.8684633386073758,B,High_risk,10.27,low,stable
84731,3 BIRDS CANVAS SCREEN,2.04,2,2,2011-04-15,2011-07-31,108,0.02,slow_moving,7739233.099999996,2.289200564014492e-07,0.8684635675274321,B,low_risk,0.0,low,stable
84744,S/6 SEW ON CROCHET FLOWERS,135.0,108,18,2010-12-01,2011-11-15,350,0.31,slow_moving,7739368.099999996,1.5149121379507668e-05,0.8684787166488117,B,High_risk,12.79,low,stable
84746,PINK EASTER HENS+FLOWER,11.25,3,1,2011-07-01,2011-07-01,1,3.0,medium_moving,7739379.349999996,1.262426781625639e-06,0.8684799790755933,B,,,,stable
84748,FOLK FELT HANGING MULTICOL GARLAND,105.0,28,8,2011-01-13,2011-11-28,320,0.09,slow_moving,7739484.349999996,1.1782649961839297e-05,0.8684917617255551,B,low_risk,1.67,low,stable
84754,S/15 SILVER GLASS BAUBLES IN BAG,586.46,502,36,2010-12-01,2011-09-23,297,1.69,medium_moving,7740070.809999996,6.581002758685975e-05,0.868557571753142,B,meduim_risk,79.35,medium,stable
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,9597.710000000001,15611,529,2010-12-01,2011-12-08,373,41.85,fast_moving,7749668.519999996,0.0010770138796689966,0.8696345856328109,B,low_risk,770.91,high,stable
84763,ZINC FINISH 15CM PLANTER POTS,679.01,573,49,2010-12-02,2011-05-27,177,3.24,medium_moving,7750347.529999996,7.619559191036668e-05,0.8697107812247213,B,meduim_risk,66.96,medium,stable
84766,SILVER ROCOCO CANDLE STICK,340.7,146,14,2010-12-13,2011-11-03,326,0.45,slow_moving,7750688.229999996,3.823189373332046e-05,0.8697490131184547,B,High_risk,26.33,medium,stable
84773,RED ROSE AND LACE C/COVER,8.850000000000001,3,1,2010-12-05,2010-12-05,1,3.0,medium_moving,7750697.079999995,9.931090682121694e-07,0.8697500062275229,B,,,,
84789,ENCHANTED BIRD PLANT CAGE,599.5500000000001,181,43,2010-12-10,2011-07-21,224,0.81,slow_moving,7751296.629999995,6.72789312821024e-05,0.8698172851588049,B,meduim_risk,19.72,medium,stable
84792,ENCHANTED BIRD COATHANGER 5 HOOK,3475.19,775,190,2010-12-02,2011-12-08,372,2.08,medium_moving,7754771.819999996,0.00038997092686556483,0.8702072560856705,B,low_risk,29.24,medium,stable
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,155.48,220,9,2010-12-10,2011-03-01,82,2.68,medium_moving,7754927.299999996,1.744729920063594e-05,0.8702247033848712,B,High_risk,60.94,medium,
84813,SET OF 4 DIAMOND NAPKIN RINGS,1146.97,145,22,2010-12-16,2011-12-06,356,0.41,slow_moving,7756074.269999996,0.00012870805739743636,0.8703534114422686,B,meduim_risk,13.94,low,stable
84816,DANISH ROSE BEDSIDE CABINET,519.35,13,10,2010-12-13,2011-08-19,250,0.05,slow_moving,7756593.619999995,5.827923102553561e-05,0.8704116906732942,B,low_risk,0.9,low,stable
84817,DANISH ROSE DECORATIVE PLATE,710.64,951,55,2010-12-14,2011-12-08,360,2.64,medium_moving,7757304.259999995,7.974497494172836e-05,0.8704914356482358,B,High_risk,99.72,high,stable
84818,DANISH ROSE PHOTO FRAME,1461.6,1424,99,2010-12-09,2011-10-30,326,4.37,fast_moving,7758765.859999995,0.000164014487468803,0.8706554501357046,B,High_risk,127.1,high,stable
84819,DANISH ROSE ROUND SEWING BOX,951.79,811,62,2010-12-05,2011-12-09,370,2.19,medium_moving,7759717.649999995,0.00010680579435408595,0.8707622559300586,B,High_risk,107.73,high,stable
84820,DANISH ROSE TRINKET TRAYS,484.63,261,31,2010-12-10,2011-12-08,364,0.72,slow_moving,7760202.279999995,5.438310143815408e-05,0.8708166390314968,B,High_risk,34.8,medium,stable
84821,DANISH ROSE DELUXE COASTER,417.34999999999997,947,40,2010-12-10,2011-12-08,364,2.6,medium_moving,7760619.629999994,4.683322820546314e-05,0.8708634722597022,B,High_risk,91.3,medium,stable
84823,DANISH ROSE FOLDING CHAIR,890.4000000000001,112,25,2010-12-13,2011-02-07,57,1.96,medium_moving,7761510.029999995,9.991687167639725e-05,0.8709633891313786,B,High_risk,52.88,medium,
84824,DANISH ROSE UMBRELLA STAND,31.9,2,2,2011-06-09,2011-11-20,165,0.01,slow_moving,7761541.929999995,3.5796812741207008e-06,0.8709669688126528,B,low_risk,0.0,low,stable
84826,ASSTD DESIGN 3D PAPER STICKERS,389.38,1162,30,2010-12-02,2011-12-07,371,3.13,medium_moving,7761931.309999995,4.369455468705701e-05,0.8710106633673399,B,High_risk,162.31,high,stable
84827,ASS DES PHONE SPONGE CRAFT STICKER,154.39,511,14,2010-12-05,2011-12-05,366,1.4,medium_moving,7762085.699999995,1.7324984072460657e-05,0.8710279883514123,B,meduim_risk,79.93,medium,stable
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,151.25,121,15,2010-12-08,2011-03-18,101,1.2,medium_moving,7762236.949999995,1.69726267307447e-05,0.871044960978143,B,High_risk,30.1,medium,stable
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1041.16,833,96,2011-03-18,2011-12-08,266,3.13,medium_moving,7763278.109999995,0.00011683451270732003,0.8711617954908504,B,High_risk,91.01,medium,stable
84832,ZINC WILLIE WINKIE  CANDLE STICK,2176.95,2607,188,2010-12-01,2011-12-09,374,6.97,fast_moving,7765455.059999995,0.0002442879984231053,0.8714060834892735,B,meduim_risk,165.83,high,stable
84836,ZINC METAL HEART DECORATION,7108.68,5757,476,2010-12-01,2011-12-08,373,15.43,fast_moving,7772563.739999995,0.0007977056012450264,0.8722037890905184,B,low_risk,209.57,high,stable
84840,SWEETHEART CARRY-ALL BASKET,25.5,3,3,2011-02-13,2011-03-25,41,0.07,slow_moving,7772589.239999995,2.861500705018115e-06,0.8722066505912235,B,low_risk,0.71,low,stable
84842,HELLO SAILOR BATHROOM SET,52.5,14,9,2011-03-14,2011-11-27,259,0.05,slow_moving,7772641.739999995,5.8913249809196485e-06,0.8722125419162045,B,low_risk,0.58,low,stable
84843,WHITE SOAP RACK WITH 2 BOTTLES,864.35,161,41,2010-12-09,2011-12-07,364,0.44,slow_moving,7773506.089999994,9.699365232872187e-05,0.8723095355685331,B,High_risk,12.34,low,stable
84847,FLORAL BATHROOM SET,78.75,21,11,2011-01-27,2011-08-01,187,0.11,slow_moving,7773584.839999994,8.836987471379473e-06,0.8723183725560045,B,meduim_risk,2.13,low,stable
84854,GIRLY PINK TOOL SET,24.75,5,1,2010-12-01,2010-12-01,1,5.0,fast_moving,7773609.589999994,2.777338919576406e-06,0.872321149894924,B,,,,
84865,NEW BAROQUE BLACK PHOTO ALBUM,115.55,26,11,2010-12-03,2011-07-01,211,0.12,slow_moving,7773725.139999994,1.296652574371934e-05,0.8723341164206677,B,High_risk,5.63,low,stable
84879,ASSORTED COLOUR BIRD ORNAMENT,56580.34,35362,1375,2010-12-01,2011-12-09,374,94.55,fast_moving,7830305.479999994,0.00634920324706528,0.878683319667733,B,low_risk,1501.63,high,stable
84880,WHITE WIRE EGG HOLDER,1896.15,303,65,2010-12-01,2011-12-07,372,0.81,slow_moving,7832201.629999994,0.00021277782595372936,0.8788960974936868,B,High_risk,27.12,medium,stable
84881,BLUE WIRE SPIRAL CANDLE HOLDER,69.85,11,5,2010-12-05,2011-07-17,225,0.05,slow_moving,7832271.479999994,7.838267617471188e-06,0.8789039357613042,B,low_risk,1.5,low,stable
84882,GREEN WIRE STANDING CANDLE HOLDER,127.5,34,15,2010-12-12,2011-11-30,354,0.1,slow_moving,7832398.979999994,1.4307503525090576e-05,0.8789182432648293,B,low_risk,2.43,low,stable
84905,PINK BUTTERFLY CUSHION COVER ,59.400000000000006,12,2,2011-01-17,2011-04-15,89,0.13,slow_moving,7832458.379999994,6.665613406983375e-06,0.8789249088782364,B,low_risk,2.83,low,stable
84906,PINK B'FLY C/COVER W BOBBLES,65.45,11,6,2010-12-01,2011-03-28,118,0.09,slow_moving,7832523.8299999945,7.344518476213162e-06,0.8789322533967125,B,low_risk,0.58,low,stable
84906,PINK BUTTERFLY CUSHION COVER,33.15,17,4,2011-04-21,2011-05-23,33,0.52,slow_moving,7832556.979999995,3.719950916523549e-06,0.8789359733476292,B,low_risk,4.95,low,stable
84907,PINK YELLOW PATCH CUSHION COVER,38.25,5,3,2011-01-30,2011-06-08,130,0.04,slow_moving,7832595.229999995,4.292251057527172e-06,0.8789402655986867,B,low_risk,0.58,low,stable
